pid,uid,vid,popularity,duration,fps,width,height,aspect_ratio,total_frames,file_size_bytes,file_exists,asr_text,asr_language,asr_char_count,ocr_text,ocr_raw_text_count,blip_caption_0,blip_caption_1,blip_caption_2,blip_caption_3,blip_caption_4,blip_caption_5,blip_caption_6,blip_caption_7,has_asr,has_ocr,has_audio
POST00000305,USER00001318,VIDEO00001115,4.36,33.0,30.0,576,1024,0.5625,990,1188210,True,"You ain't knocked about a dog play a I-G-F-R-U-I-G I'm a stainless-stand, you with the me, when I'm in You ain't knocked about a dog, you ain't knocked about a dog You ain't knocked about a play again that lady running at home with Two fingers up one down with my coast ten, flew down my boots I'll put a cork in it, level",en,322,"This | That | *healthier* | Alternatives | To | Healthier | happens | Buy | together: | ditch the dressing filled | with inflammatory oils, | colors,sugar, | preservatives | Wish | Bone | ITALIAN | DRESSING | BFC0Z (444m0) | ditch the non organic | oats sprayed with | glyphosate, | ingredie | rocke | inflammatory oil& | Oatflour·Brow | brown sugar | Dried Bana | Oat | Canola Oil·Egg | BakingPowo | Salt·Natural F | Tasfic | BANANA | Muffin Mix | GLUTEN | FREE | PER1/2CU | 260 | 0.5g | 380mg | SAT FAT | SODIUM | CALORIES | 3%DV | 17%DV | NET WT 13.9 0Z | SUGGESTION | SERVING | ENLARGEDTO | SEENUTRITIONFACTSFOR""ASPREPARED""INF | (394g) | SHOWDETAIL | buy the healthy oils that | are actually nutritious for | the body | 100% | CALIFORNIA | MEDIUM | RICH&VIBRANT | EXTRAVIRGIN | OLIVE OIL | 100% CALIFORNIA | COLD PRESSED | VERIFIE | 500mL(16.9FLOZ) | VEGAN",860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002171,USER00002108,VIDEO00003111,6.01,45.54761904761904,41.6048092002091,576,1024,0.5625,1895,9844590,True,I was on a target run. So the first thing that I needed to get was my cleanser moisturizer and this is the brand that I personally use and work great for me. I then got the StarFace Pimple Patches. I've been like a weekly base mask and this brand is it's stickers that helps me. So I'm going to give it a try. I needed to re-talk on the pads that I used to remove my makeup and here I am just browsing at things that I don't even need. I think of this file of Derma Water. I can see it all over TT and then of course...,en,519,COMEWITHME | ONATARGETRUN | STARFACE | STARFACE | POLEETES | 12.99 | 12.99 | 10.99 | ZITSTICKA | TSTICKA | ZITSTICK | TACEMAR | 16.00 | 16.00 | 18.00 | 8.00 | PORERELEASE | 8.99 | 10.99 | 91/3341 | Sparkling Water | 000 | 00 | JeChoye | leCro | JeCroye,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000078,USER00003781,VIDEO00000871,6.84,14.533333333333331,30.0,576,1024,0.5625,436,3587293,True,"I said by myself, so I can choose you You wanna go, I can take you to heaven",en,76,"You really HAVE to visit this | waterfront park in Fort | Meyers, Florida! | You really HAVE to visit this | waterfront park in Fort | Meyers, Florida! | Manatee Park | Manatee Park",181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000243,USER00003939,VIDEO00001052,1.22,57.45,40.0,576,956,0.602510460251046,2298,12138913,True,"I've been a... No, I've been a... Sex and a... Uh huh Oh, I've been a... And I can push you in Shops today receive $25 off and free shipping I can push you in Coated bio on shop on IG I've been a... No, I've been a... Sex and a... Uh huh Oh, I've been a... And I can push you in",en,278,Item:18inchBrazilian | Virgin Lace Front Wig | Wig Check! | Shedding: 10 | Body: 10 HUNITI BEE BEAUTY | CustomerReviewvideo | 10/10 | PUG | Shop Today receive $25 off | &free shipping | Code in bio-Shop on IG | Item:18inchBrazilian | Virgin Lace Front Wig | Wig Check! | Shedding: 10 | Body: 10 HUNII BEE BEAUTY | Customer Review video | 10/10 | Shop Today receive$25off | &free shipping | Code in bio -Shop on IG | Item:18 inchBrazilian | Virgin Lace Front Wig | Wig Check! | Shedding: 10 | Body: 10 HUNII BEE BEAUTY | Customer Review video | 10/10 | Item:18inchBrazilian | Virgin Lace Front Wig | Wig Check! | Shedding: 10 | Body: 10 HUNII BEE BEAUTY | Customer Review video | 10/10,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002130,USER00001183,VIDEO00003067,5.89,50.11666666666667,30.109743930828067,576,1024,0.5625,1509,8509926,True,"If you are dreading going to work every day, I have something for you to try. My name's Kelsey. I'm a workplace well-being coach and consultant, and I use workplace values to help people elevate well-being at work. So here's what I want you to do. I'm going to audit our career relationships. When you're at work, you're actually in a relationship with more than just your role. You're in a relationship with yourself, and you're also in a relationship with the work environment. You have varying levels of control over each of those areas. Want you to get out a piece of paper or something to write with and make three different columns. I want you to put you, your role, and the work environment at the top of each column.",en,724,Dreading going to | work every day? Try | this! | Let me know how it | goes | Dreading going to | work every day? Try | this! | Letmeknowhowit | goes | and you're also in a | relationship with the work | environment | Dreading going to | work every day? Try | this! | Let me know how it | goes | I want you to put things | that are going well in | each of those areas | Dreading going to | work every day? Try | this! | Let me know how it | goes | let me know what you | come up with,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002149,USER00000443,VIDEO00003087,11.38,10.133333333333333,60.0,576,1024,0.5625,608,2314222,True,Don't check the weather just go outside and deal with it be a man It's a little bit chilly today,en,96,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00002758,USER00004790,VIDEO00003753,2.44,25.975975975975977,30.18173410404624,576,1024,0.5625,784,7847724,True,"I thought love was only true in fairy tales Men for someone else but not for me Love was out to get me that the way it seemed Yes, the boy man halted all my dreams",en,163,Una tarde en | Bryant Park | El césped abre de 12 a 9 PM | En el caption te dejamos toda la info | sobre actividades en el parque *,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002786,USER00001014,VIDEO00003785,10.85,102.23333333333332,30.0,576,1024,0.5625,3067,22304808,True,Your client is also blonde and says you can do anything you want to my hair.,en,76,"Your client is Elsa blonde& | says ""You can do anything | you want to my hair."" | MATRIX | STATION",98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001355,USER00002942,VIDEO00002242,13.24,12.366666666666667,30.0,576,1024,0.5625,371,1594262,True,"I'm gonna be a big boy, give me a big boy Hey, there's nothing seasoning All the girls are leaving to get a big boy I'm gonna be a big boy",en,138,Reply to lovely_koko54's | comment | Nameofthedress?? | Reply to lovely_koko54's | comment | Nameof thedress?? | Reply to lovely_koko54's | comment | Name of thedress?? | Reply to lovely_koko54's | comment | Name of thedress??,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003099,USER00000339,VIDEO00004123,8.63,7.166666666666667,30.0,576,1024,0.5625,215,1167825,True,"Shady for the next month, I'm popular When you're talking me, when you're talking me When you're talking me, when you're talking me When you're talking me",en,154,"""Summer outfits"" | Day1",23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002853,USER00003373,VIDEO00003859,12.58,38.1,30.0,576,1022,0.5636007827788649,1143,5799198,True,"So are you gay or straight? On a straight I have a wife, another daughter. What's your wife's favorite ice cream flavor? Uh, vanilla. Well I actually have this thing right here, it's called pop star and it changes the flavor of a man's come to pineapple. So... Sheesh! I got... Fuck it! You're not a fucking trick man. So I got you something sweet for your wife. But if you take it consistently, it actually makes your loads bigger too. So when you come it feels better. So it's good for you and it's good for your wife. Sheesh. Good. Good advice.",en,547,POPST | OS | FF | POISTAR | JEWE | CLEANE | FF | KLEAN | POPSTAI | SO | RELUIGIGN | 0% | DFF | LAN | FF | POPSTA,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001353,USER00004490,VIDEO00002240,7.86,19.066666666666663,30.0,576,1024,0.5625,572,4494620,True,Watch me do stitch brace.,en,25,Watch me do Stitch Braids | Book now!,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002827,USER00001030,VIDEO00003832,11.46,26.447222873998594,29.833,576,1024,0.5625,789,4189501,True,"Stop thinking doing the little washy washing your produce is enough. The worst mistake I made was thinking that this food purifier was too bougie for me. I used it every second I can. Mind you, all I used to do was a little washy wash. But now when they're realizing our food is not safe, it's dirty as hell. This batch was not as bad as the lettuce. I was actually surprised because not that bad except that huge fucking buff. And I'm pretty sure that came out of one of the strawberries. This advice for purifier types of food I highly recommend.",en,548,TikTok shop finds I can't live | without now | Reply to careermesh's comment | This would make me | giveuplettuce | forever | O sioenl | Tap the shop icon | to find this product!!,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001348,USER00001242,VIDEO00002235,11.35,17.033333333333335,30.0,576,1022,0.5636007827788649,511,3394450,True,Grab 8 mini crates and 2 signs for Dollar Tree. Add some stain. Secure 2 crates together with wood glue and staples. Repeat with all the crates. Staple it all together. And you have an organizer that you can use in so many different ways in your home.,en,251,naturai | DON JOSE | gevalia | SROUND,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002983,USER00001969,VIDEO00003995,10.13,7.4,30.0,576,1024,0.5625,222,1114359,True,How can we not talk about family when family's on a week out? Everything I would do you was standing there by my side and night,en,127,"If you're traveling with a | toddler this summer, | this is foryou | If you're traveling with a | toddler this summer, | this is for you... | it's lightweight for | traveling and under $30 | it's lightweight for | traveling and under $30",237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000261,USER00003304,VIDEO00001071,5.52,120.23333333333332,30.0,540,960,0.5625,3607,24773412,True,"Asking my classmates what to do for our midterm love exam in prostodob? Jay, ano pinyrep ng tutkaapun sa prosto lahap? What is it? Boss, ano tutpinwrap mo salab kaapun sa prosto? Five MCC Ano tutpinwrap mo haapun? What is it? What is it? One, two, one, two Lovel, ano tutpinwrap mo salab kaapun? Five MCC Doof, ano tutpinwrap mo salab kaapun?",tl,342,Asking my classmates what | tooth they prepped for our | midterm prosthodontics 1 | lab exam! | VIDOS | NG | ATIONAL | UNIVERSI | ANDME!IPREPPED | TOOTH 14 MCC | AND | I PASSED!WOOT!,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000017,USER00001630,VIDEO00000805,8.71,11.644978311644978,29.97,576,1024,0.5625,349,3293849,True,where the desert ends and the city starts.,en,42,Where the desert ends | and the city starts,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000907,USER00002388,VIDEO00001755,11.85,6.1,30.0,576,1024,0.5625,183,941614,True,"DEAD OOOOOoooooor OOOOOO BWHA!"" C",en,33,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00000091,USER00000125,VIDEO00000886,9.7,36.53333333333333,30.0,576,1024,0.5625,1096,7338953,True,Trying different hairstyles on my wig. Here goes nothing. I'm nervous. Hair style number one. Let's try something else. We'll do this. And this. Hair style number two. Last but not least. Wait this is so cute. Hair style number two.,en,232,Trying different hairstyles on | mywig鱼福 | aofSp | Hairstyle number 1 | Last but not least..,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000308,USER00002293,VIDEO00001118,5.28,6.133333333333334,30.0,576,1024,0.5625,184,977339,True,But I need to live so long Can you kiss me?,en,43,Me taking deep breaths | beforeeachmealbecause | know it'll help activate m | parasympathetic systemt | help with digestion | Metaking deepbreaths | before eachmealbecausel | knowit'llhelp'activatem | parasympathetic systemto | helpwith digestion | Me taking deepbreaths | before eachmealbecausel | knowit'llhelpactivatem | parasympathetic system to | help with digestion | Me taking deep breaths | before eachmealbecausel | knowit'llhelpactivatem | parasympatheticsystemto | help with digestion,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003025,USER00003117,VIDEO00004039,11.1,10.833333333333334,30.0,576,1024,0.5625,325,2853875,True,Cameras,en,7,Gunshot warning >> | Gunshot warning >> | Gunshot warning>> | Gunshot warning >>,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003162,USER00001041,VIDEO00004190,8.89,13.406779661016948,58.62705436156764,576,1024,0.5625,786,5041924,True,"Check out all of these spooky props from Beastcraft Studios. We saw them at Transport this year, and when you go to some select haunted houses, you'll see some of these.",en,169,RAFT | $1588 | $1358 | $1358 | BEASTOFT | BEAST | $1588,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001019,USER00001611,VIDEO00001878,3.13,13.9,30.0,576,1024,0.5625,417,2483738,True,MUSIC,en,5,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00003947,USER00000057,VIDEO00005033,5.2,15.0,30.0,576,1024,0.5625,450,2522005,True,"This is how you do business when you're young, not going to miss an opportunity or any of the game Style Test ironic. However, when you're sick and bump it through with your gutter brain mining realize that you recover.",en,219,Countries to Travel With | You Little One | Belize | Follow for more TRAVEL | recommendations and | stories,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003232,USER00003899,VIDEO00004265,11.12,18.266666666666666,30.0,576,1024,0.5625,548,9576136,True,"I think it's these beautiful things that I've got Please, stay I want you and need you all, God Go, take These beautiful things that I've got",en,141,YOULL NEVER | GUESSWHEREL | THIISUNIOUE | BNB,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000841,USER00004280,VIDEO00001681,10.14,20.33333333333333,30.0,576,576,1.0,610,1612625,True,I'm still trying everything to get you laughing at me.,en,54,CHILTON,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000988,USER00003987,VIDEO00001844,5.17,13.7,30.0,768,576,1.3333333333333333,411,840553,True,"Antibiotics, we're wonderful pills But don't ever think we're cure all of your ill So every time you feel a bit under the weather So always think that we can make you better",en,173,But dont ever think we can't | Cure all of your ills | Undertheweather,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003413,USER00004176,VIDEO00004456,10.6,14.633333333333333,30.0,576,1024,0.5625,439,3556316,True,Medic it literally b****ing detlaughter mullem week and come walk up to my teammates A moment never really gonna get your shock You just tell me how can you fainting,en,165,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00002254,USER00001782,VIDEO00003203,11.35,7.3,29.726027397260275,576,1024,0.5625,217,782510,True,You bring the costs it's Feel brings these inches No one wants a vase or a box Nine inches,en,90,Adjustable clothes>>> | Adjustableclothes>>> | Adjustableclothes>>> | Adjustableclothes>>>,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002409,USER00003392,VIDEO00003377,9.79,29.0,30.0,576,1024,0.5625,870,4892616,True,"I'm a man, I'm a man, I'm a man Maria, Maria Chippin' mommy of a wizard story Growing up in Spanish part love She live in the night just like a movie star Oh, Maria, Maria I'm a man, I'm a man, I'm a man, I'm a man, I'm a man",en,225,eyebrows | tap to change | rating different eyebrows | on my face | 7/10 | a little too bushy | 0/10 | not for me at all,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000728,USER00003944,VIDEO00001565,11.32,18.433333333333334,30.0,576,1128,0.5106382978723404,553,2976231,True,"He's hard to do, everyone needs to be hard to do If I let him go, I'm happy I'm happy I'm happy to hear Coming down, I'm mad to now, I'm mad to now No shame, no doubt, just I keep on out I'm mad to know you're not alone, no, no It is too old",en,241,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00003151,USER00004604,VIDEO00004179,12.13,145.85000000000002,37.51114158381899,576,1024,0.5625,5471,16800851,True,10degon giagk,nn,13,RollsRoyce6x6P3 | RollsRoyce6x6P3 | RollsRoyce6x6P3 | URELESS | RollsRoyce6x6P3 | ND9999,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002571,USER00002523,VIDEO00003548,11.44,13.766666666666667,30.0,576,1024,0.5625,413,1331287,True,Do you have hope to see more of Uncle Boyushi T Such a型青字?,en,58,building your body in the | gym>> | building your body in the | gym>> | building your body in the | gym >> | building your body in the | gym>>,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001984,USER00001423,VIDEO00002910,4.0,23.65,29.852008456659615,576,1024,0.5625,706,11462595,True,"It's a parade inside my city And you're shaking, giving your whole county product Gonna feed, play, bring the cops I want you to cut them like you're on the air I'm in this bitch who want me to be Uh uh uh uh uh uh And I bitch, I'm love to fill in myself Right now I'm in my cell I'm clunk of got that I'm in the head I got a rabbi, I'm a man The biggest plan on poppin' him They know they hit him like them This is a story, I love how I'm a piss of tongue, kid, man",en,466,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00000200,USER00000223,VIDEO00001005,5.94,6.733333333333333,30.0,576,1024,0.5625,202,616722,True,"Oh, jey like I'm not black I'm old jey Okay",en,43,"OveractiveBladder | Patients: ""I can't give up | my (coffee / wine / | sparkling water), I will die. | I'd rather just pee myself."" | Overactive Bladder | Patients: ""I can't give up | my (coffee / wine / | sparkling water), I will die. | I'd rather just pee myself."" | Me, a pelvic PT: ""...Ok"". | knowing allll about | bladder irritants | Me, a pelvic PT: ""...Ok""- | knowing alll about | bladder irritants",405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002613,USER00000356,VIDEO00003596,5.24,8.6,30.0,576,1024,0.5625,258,957448,True,"Those are red, the hearts are blue, don't throw my weight. Don't be a bad day for you.",en,86,Roses are red | Violet's are blue | It's gonna be a bad day | foryou | It's gonna be a bad day | foryou,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000057,USER00001919,VIDEO00000849,6.13,11.9,30.0,576,1024,0.5625,357,4057531,True,"Quickly, Axelberch, come on. Hey, girl! We're fine, we're fine.",en,63,QAHA | Convincing our waiter to | keep giving us drinks | Convincing our waiter to | keep giving us drinks | QAOR | CrO2ED | QA3HA | Convincing our waiter to | keep giving us drinks | QAOA | CrO2ED | Convincing our waiter to | keep giving us drinks,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001475,USER00001822,VIDEO00002367,6.41,8.2,30.0,576,1024,0.5625,246,1631980,True,ewэт诂诂诂诂诂诂诂诂诂诂诂诂诂,nn,17,Carden | Net | FORTUNE | Garder | Your wish is about to come true.. | arden | Net W,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000867,USER00000044,VIDEO00001710,5.17,5.839172505839173,29.97,576,1024,0.5625,175,877577,True,"Bitch, if it's not in a pretty cup, I don't want it.",en,52,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00002205,USER00002423,VIDEO00003148,10.85,25.0,30.0,576,1024,0.5625,750,5687555,True,"You don't know what the fuck they owe me They're the biggest bunch of dope and dope and dope They're fucking nothing for us We're starting to spank you know For all this stuff, the fuck you care about All the reason, the fact is, once they've got the form It's the fight you're back It's the big, the big, the big, the big, the big The shit you face, they start getting beat They're the hell, they'll beat the fuck",en,414,Argentina Champions | GOLDSEDITS | ciypto.co | rgentinaChamp | GOLDS EDITS | LOHE | 69 | TO | 737 | PROTO | PHOTO | 590 | 586 | SYEDI,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003295,USER00000457,VIDEO00004334,7.03,23.9,30.0,576,1024,0.5625,717,2115395,True,gives,en,5,Googl,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003487,USER00001052,VIDEO00004536,9.55,39.06666666666667,30.0,576,1024,0.5625,1172,3546232,True,"Hey Alexa, have you heard of the elevator boys? You mean the back street boys? No. Alexa, who's the best looking boy band? Easy. That's not to be one direction. Oh shit. Alright, but which band has the best dance moves? Definitely BTS. Come on. Okay, let me try. Hey Alexa, who's your favorite boy band? I'll give you a clue. Now hang Run, run,",en,344,".Hey Alexa, have you heard | of the Elevator Boys?"" | HOTAY | .Hey Alexa who's your | favorite boyband?""",104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000572,USER00003166,VIDEO00001403,3.26,15.966666666666669,30.0,576,1024,0.5625,479,2232455,True,What's your who? Baby I got you What's your name? You're not a guy who All I'm asking you,en,89,Reeded cherry doors | texas builtcabinets | sarahnewsfxOriginal audio | Reeded cherry doors | texasbuilt_cabinets | sarahnewsfx Original audio | Reeded cherry doors | texasbuilt_cabinets | sarahnewsfx.Original audio | Reeded cherry doors | texas_buift_cabinets | sarahnewsfx.Original audio,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002483,USER00000268,VIDEO00003455,8.92,35.06666666666667,30.0,576,1024,0.5625,1052,4865833,True,a,en,1,BP54 | THE | LAST | OFUS | PART II | COLLECTOR'S EDITION,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001026,USER00004266,VIDEO00001885,3.28,81.38333333333334,60.0,576,1024,0.5625,4883,14991213,True,"This team has no courage, no God! No, no! Don't be pressured, I'm not showing you Can you make the cause? Can you make the cause? I'm breaking up, I gotta change my name I'm gonna get out of here I'm gonna catch the mess you guys I'm literally standing on a score again I'm gonna catch the ugly bullets I'm gonna be thinking of starting a company I'm gonna stay in the company I'm gonna get out of here I'm gonna get people to catch the mess you guys I'm stepping in a run at right through the tackles I'm gonna get out of here",en,527,2:454th | 45 | (3) Michigan | 23 | (2) Ohio State | 3MICHIGAN | ·10 | 13 | 20HI | 11-0 | 2ND | 5:24 | INT | 1ST81 | AS:2 | 11-0 | J3 | SOHI | HIGAN | 38 | 23 | 20HIO STATE | 11-0 | 3:24 | 3R063 | 2:454th | 45 | (3) Michigan | 23 | (2) Ohio State,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000292,USER00003907,VIDEO00001102,10.28,10.4,25.0,576,1024,0.5625,260,3228990,True,,en,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,True
POST00001692,USER00001652,VIDEO00002600,12.67,331.03333333333336,30.0,576,1024,0.5625,9931,82402804,True,"y le no hay preparado un rico roguitos de repollo rellenos aquí les dejo como los preparé muy bien para preparar, receta el roguitos es muy fácil miren, aquí tengo un repollo grande este es el farmas grande que encontré entre más grandes ustedes mejor y un kilo de nopales, 4 chiles poblanos, una rama de cilantro y para preparar el chile tengo 8 chiles guajillos, 8 chiles de árbol te me te voy a una cebolla, 1 jitomate y 2 dientes de ajo 6 de maíz y sal y que es un montenrejo, pues me voy a comenzar remojando los chiles",es,524,2RAOUELO | cooing | YouTube,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001722,USER00001209,VIDEO00002633,8.48,38.06666666666667,30.0,576,1024,0.5625,1142,9423268,True,"I like it, it's hard to go No need to ask, it's a fool of red eyes It's a fool of red eyes It's a fool of red eyes It's a good thing, it's a good thing It's a good thing It's a good thing, it's a fool of red eyes",en,212,tik tok shop kitchen must haves | camfee | mop cover | 80 | swancoffeemachine | juicing machine,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003816,USER00003551,VIDEO00004892,7.57,8.5,30.0,576,1024,0.5625,255,1724966,True,TO BEhopped,en,11,"ENJAPAN | 若肌态 | PUREBeaut | COLLAGEN | Tiktok | 日本品质の | COLLA | JapanQualyManeColagenPe | 100,000M | HYALURO | Pure Beauty Collagen | ACID | BENEFITS | Reduces finelinesand | COQ10 | wrinkles | PEARLAC | Reducesacnereckl | andmelasma | Brightens up skin tone | Eliminateopenpores | FOOD | Goodfornails,kinh | and joints | MADEIN | JAPAN | 日本製 | Beauty | PUREE | COL | N3S7703 | 100.000MG | ouyCougenPeptidePowderMax | 71-71-37-1 | Caution | PUREBe | 使用方流 | COLLAG | 使周方法 | TENSNSOYEOTDESI | TutritowFats | Pure BeautyCollagen | BENEFITS | Reduces finelines and | wrinkles | Reducesacne,freckl | andmelasma | TikTok | Brightens upsin tone | cEliminateopen pores | Coodfor nails,skin,hair | and joints | Prevents sagging of skin | COLLAGEN | Beauty | MADEIN | JAPAN | 日本毅 | 100000Mg | JapanQualityMarineCollagenPeptidePonderMa | With Active Ingredients | Acid | Pure Beauty Collagen | Fot intensivenounshmentalsinwd | bodyelinicallyproven tomdicefoe | linesandwrinkies.Drnkiteydty | tor clearandglowingskin | 使用方法 | Direction forUse: | Putoneteaspoon appraxumatey3t | grarisofPureBesutyCoiagen | Doiwderinan emptyglass.pour | 使用方法 | Storage: | Pure Beaut | BENEFITS | UheITeaspodn | Reduces fi | wrinkles | *Reducesa | Dl Datore | and melasn | 05.2025 | *Brightens",1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002356,USER00001844,VIDEO00003321,6.6,5.538872205538873,29.97,576,1024,0.5625,166,728846,True,,en,0,Night dip at the hot | springs | Night dip at the hot | springs | Night dip at the hot | springs | Night dip at the hot | springs,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,True
POST00003625,USER00000132,VIDEO00004683,3.78,68.03333333333333,30.0,576,1024,0.5625,2041,9993118,True,"Pure beauty, Polygon. Use one teaspoon. Do",en,42,"PURE Beauty | COLLAGEN | sthful Nourished Skin in | PUREB | COLL | 日本品质 | JapanQualityMarine | ptidePoy | 100SOMG | 江工Q10 | Pearf Coix Extact | COQ10 | HyaluronikcAcid | Ner linight | 100 | Grams | NT | TIC CLAIM | 若肌套育外卜 | thfulNourshadSkuig in EvenyCyk | PUREBeauty | COLLAGEN | Ipan Quality Marine Coflagen Peptide AumdeMs | 100,000MG | CLAIM | 若肌育 | sthfulNourish | PURF | COL | 日本品货 | Jpan Quality | neunagen Peptide Powder Mix | 么Q10 | Pearl Coix Extract | COQ10 | Hyaluronic Acid | Nerinigiht | 100 | Grams | TICCLAIM | 若肌育 | PUREBeauty | COLLAGEN | 100,000MG | ACID | 江Q10 | PeanCouxExtract | PEARL | COQO | Hyaluropir lod | 100 | Grnas | NO-ADOD SUPPLEMENT | WED THERAPEUTIC CLAIM | 100",695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003951,USER00000837,VIDEO00005038,11.83,42.86666666666667,30.0,576,1024,0.5625,1286,4754460,True,"This is a PSA. If you have an air purifier, don't be a dummy like me and spend six plus months purifying nothing because you didn't read the instruction manual and bought it. I just bought new filters because my change filter like kimon I was like yeah that's time to change the filter. I go to change it. There is plastic wrap on the filter. That has been in here for six months. I've been purifying.",en,401,PSA TO ANYONE WITH AN | AIR PURIFIER | ITAVIOV | I just bought new filters | cause my change filterlike | cameon | ITANMIOMI | go check your air purifiers | right now,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003990,USER00003250,VIDEO00005081,3.93,25.392058725392054,29.97,576,1024,0.5625,761,1952000,True,"One month of using Luxent and PBC combo. I am taking to capsules every night. Just dissolve the PBC in any drinks you like, two teaspoon per day. This combo set is good for one month. Here's my results. I am putting the links in the yellow basket.",en,247,1monthofusing | Luxcent andPBCcombop | Just dissolve the PBcin any drinks you like | 2teaspoonperday | August 31 | August 19 | August 3 | With flash cam | August 31 | August 19 | August 3 | No flash camera,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003101,USER00004222,VIDEO00004125,9.11,6.9,30.0,576,1024,0.5625,207,1409275,True,,jw,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,True
